Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Holiday,Functioning Day,Month,DayOfWeek,Is_Weekend,Hour_sin,Hour_cos,Month_sin,Month_cos,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Rented Bike Count
5,22.1,93,0.4,333,20.9,0.0,0.0,0.0,1,1,6,3,0,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,False,False,True,False,266
3,29.1,70,0.3,1952,23.0,0.0,0.0,0.0,0,1,8,2,0,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,False,False,True,False,474
6,8.8,77,0.2,1077,4.9,0.0,0.0,0.0,1,1,10,2,0,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,True,False,False,False,503
19,32.0,68,3.0,1286,25.3,0.38,0.0,0.0,1,1,7,4,0,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,False,False,True,False,1657
21,31.1,47,1.3,2000,18.4,0.0,0.0,0.0,1,1,7,6,1,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,False,False,True,False,1638
11,8.9,91,2.2,437,7.5,0.29,1.5,0.0,1,1,4,0,0,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,False,True,False,False,10
18,16.6,40,2.4,2000,2.9,0.11,0.0,0.0,1,1,10,4,0,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,True,False,False,False,2631
10,30.5,58,0.6,1875,21.2,1.84,0.0,0.0,1,1,8,4,0,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,False,False,True,False,683
11,29.0,65,2.0,1642,21.7,2.22,0.0,0.0,1,1,7,5,1,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,False,False,True,False,945
23,12.7,75,1.6,475,8.3,0.0,0.0,0.0,1,1,3,3,0,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,False,True,False,False,614
14,20.2,89,1.0,1854,18.3,0.27,0.5,0.0,1,1,7,0,0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,False,False,True,False,110
22,16.7,83,2.4,416,13.7,0.0,0.0,0.0,1,1,4,6,1,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,False,True,False,False,841
13,-4.5,25,3.2,1989,-21.6,1.14,0.0,0.0,1,1,12,6,1,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,False,False,False,True,223
21,-14.7,40,3.2,1933,-25.3,0.0,0.0,0.7,1,1,1,2,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,False,False,False,True,132
7,22.0,49,1.7,2000,10.7,0.23,0.0,0.0,1,1,8,4,0,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,False,False,True,False,1271
1,-3.0,79,0.0,293,-6.1,0.0,0.0,0.3,1,1,12,2,0,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,False,False,False,True,144
17,7.6,36,5.3,2000,-6.5,1.8,0.0,0.0,1,1,4,5,1,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,False,True,False,False,908
17,-3.8,35,2.4,2000,-17.0,0.17,0.0,0.0,1,1,12,6,1,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,False,False,False,True,266
15,-0.7,28,0.0,2000,-16.9,0.0,0.0,0.0,1,1,12,1,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,False,False,False,True,353
14,9.8,38,0.9,1908,-3.8,0.93,0.0,0.0,1,1,3,2,0,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,False,True,False,False,505
6,-11.8,54,2.4,1917,-19.2,0.0,0.0,0.0,1,1,2,6,1,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,False,False,False,True,23
5,18.8,96,0.2,973,18.1,0.0,6.5,0.0,1,1,9,5,1,0.9659258262890683,0.25881904510252074,-1.0,-1.8369701987210297e-16,True,False,False,False,93
14,18.7,14,1.6,2000,-9.3,1.25,0.0,0.0,1,1,4,4,0,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,False,True,False,False,1063
10,32.4,54,0.9,1631,21.8,1.45,0.0,0.0,1,1,7,1,0,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,False,False,True,False,610
6,27.8,73,0.9,1971,22.5,0.01,0.0,0.0,1,1,8,2,0,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,False,False,True,False,622
13,35.2,34,1.8,1636,16.9,3.21,0.0,0.0,1,1,7,5,1,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,False,False,True,False,727
12,19.2,31,0.5,1994,1.6,2.4,0.0,0.0,1,1,10,0,0,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,True,False,False,False,1238
19,17.4,34,2.2,779,1.3,0.16,0.0,0.0,1,1,4,3,0,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,False,True,False,False,1489
14,25.2,43,3.2,1981,11.7,2.59,0.0,0.0,1,1,9,4,0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,True,False,False,False,1187
21,-9.1,38,2.7,2000,-20.8,0.0,0.0,0.0,1,1,2,5,1,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,False,False,False,True,107
21,23.8,67,0.6,2000,17.2,0.0,0.0,0.0,1,1,9,3,0,-0.7071067811865477,0.7071067811865474,-1.0,-1.8369701987210297e-16,True,False,False,False,2000
9,27.0,70,1.1,1393,21.0,1.15,0.0,0.0,1,1,7,5,1,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,False,False,True,False,909
21,0.4,69,3.5,477,-4.6,0.0,0.0,0.0,0,1,12,6,1,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,False,False,False,True,145
1,27.7,83,2.7,1128,24.5,0.0,0.0,0.0,1,1,8,6,1,0.25881904510252074,0.9659258262890683,-0.8660254037844385,-0.5000000000000004,False,False,True,False,758
8,31.8,55,1.3,1537,21.6,0.78,0.0,0.0,1,1,8,4,0,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,False,False,True,False,1471
20,12.2,47,1.1,2000,1.2,0.0,0.0,0.0,1,1,10,2,0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,True,False,False,False,1558
16,0.3,17,4.9,2000,-21.9,0.87,0.0,0.0,1,1,2,5,1,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,False,False,False,True,291
6,15.5,0,0.5,1691,10.4,0.06,0.0,0.0,0,1,5,1,0,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,False,True,False,False,277
6,20.9,87,0.7,1198,18.6,0.0,0.0,0.0,1,1,9,5,1,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,True,False,False,False,362
7,7.0,86,1.1,455,4.8,0.0,0.0,0.0,1,1,11,0,0,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,True,False,False,False,1115
21,1.1,21,1.6,2000,-18.8,0.0,0.0,0.0,1,1,2,1,0,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,False,False,False,True,415
15,-1.9,23,4.3,2000,-20.3,0.7,0.0,0.0,1,1,1,6,1,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,0.8660254037844387,False,False,False,True,217
7,5.1,82,0.7,334,2.2,0.0,0.0,0.0,1,1,12,5,1,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,False,False,False,True,99
4,1.3,39,2.3,2000,-11.1,0.0,0.0,0.0,1,1,3,2,0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,False,True,False,False,70
1,9.0,62,1.9,2000,2.0,0.0,0.0,0.0,1,1,4,3,0,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998,False,True,False,False,373
22,10.4,43,0.7,2000,-1.6,0.0,0.0,0.0,1,1,4,1,0,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,False,True,False,False,1215
5,9.7,84,1.7,447,7.1,0.0,0.0,0.0,1,0,4,2,0,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998,False,True,False,False,0
17,32.7,52,3.0,1872,21.5,1.96,0.0,0.0,1,1,7,6,1,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,False,False,True,False,1247
18,-6.6,34,2.5,2000,-19.8,0.06,0.0,0.0,1,1,1,0,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,False,False,False,True,438
6,20.7,97,0.9,2000,20.2,0.02,0.0,0.0,1,1,7,1,0,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,False,False,True,False,534
17,17.1,31,3.3,1075,-0.1,1.33,0.0,0.0,1,1,3,0,0,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,False,True,False,False,925
21,2.1,48,2.8,346,-7.7,0.0,0.0,0.0,1,1,1,5,1,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,False,False,False,True,220
14,18.7,39,1.3,2000,4.4,1.66,0.0,0.0,1,1,10,3,0,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,True,False,False,False,1122
4,6.0,84,1.7,951,3.4,0.0,0.0,0.0,1,1,4,6,1,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,False,True,False,False,110
10,13.9,40,0.8,586,0.5,1.6,0.0,0.0,1,1,3,1,0,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,False,True,False,False,462
20,15.7,97,0.3,343,15.2,0.0,1.0,0.0,1,1,5,5,1,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,False,True,False,False,29
19,0.6,59,2.3,1939,-6.5,0.0,0.0,0.0,0,1,2,4,0,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,False,False,False,True,126
14,-1.1,46,2.1,1437,-11.2,0.72,0.0,0.0,1,1,1,1,0,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,False,False,False,True,238
4,10.3,63,0.7,1277,3.5,0.0,0.0,0.0,1,1,4,6,1,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,False,True,False,False,183
10,16.1,43,1.4,1985,3.5,2.41,0.0,0.0,1,1,5,2,0,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,False,True,False,False,954
5,7.9,59,1.4,1005,0.3,0.0,0.0,0.0,1,1,4,3,0,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998,False,True,False,False,153
17,-0.9,70,1.1,299,-5.6,0.02,0.0,2.2,1,1,12,2,0,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,False,False,False,True,237
17,23.5,58,1.2,2000,14.7,0.52,0.0,0.0,1,1,8,6,1,-0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,False,False,True,False,1399
20,2.8,29,2.8,1473,-13.5,0.0,0.0,0.0,1,1,2,2,0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,False,False,False,True,262
0,21.0,66,0.4,2000,14.3,0.0,0.0,0.0,1,0,9,2,0,0.0,1.0,-1.0,-1.8369701987210297e-16,True,False,False,False,0
17,1.1,31,1.7,1989,-14.1,0.26,0.0,0.0,1,1,1,5,1,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,False,False,False,True,354
3,3.4,71,1.6,1011,-1.3,0.0,0.5,0.0,1,1,12,6,1,0.7071067811865476,0.7071067811865476,-2.4492935982947064e-16,1.0,False,False,False,True,117
16,3.2,16,3.0,2000,-20.2,1.45,0.0,0.0,0,1,2,3,0,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,False,False,False,True,273
10,22.0,56,1.5,1989,12.8,1.91,0.0,0.0,1,1,6,4,0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,False,False,True,False,1004
23,20.5,62,2.2,1903,12.9,0.0,0.0,0.0,1,1,5,3,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,False,True,False,False,1343
4,31.0,73,0.5,990,25.5,0.0,0.0,0.0,1,1,8,4,0,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,False,False,True,False,236
13,32.6,47,2.7,1641,19.8,3.36,0.0,0.0,1,1,7,3,0,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,False,False,True,False,798
13,-1.3,43,1.0,1777,-12.3,0.8,0.0,1.7,1,1,12,2,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,False,False,False,True,228
20,10.5,97,1.8,372,10.0,0.0,0.0,0.0,1,1,3,3,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,False,True,False,False,533
11,31.2,45,1.9,1810,17.8,2.72,0.0,0.0,1,1,8,0,0,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,False,False,True,False,766
21,33.1,46,2.7,2000,19.9,0.0,0.0,0.0,1,1,8,2,0,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,False,False,True,False,1807
15,20.8,42,3.1,576,7.4,2.1,0.0,0.0,1,1,3,3,0,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,False,True,False,False,781
19,5.8,53,1.7,2000,-3.0,0.02,0.0,0.0,1,1,3,0,0,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,False,True,False,False,782
7,-6.0,39,3.1,1996,-17.7,0.0,0.0,0.0,1,1,12,0,0,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,False,False,False,True,325
22,4.3,89,1.8,201,2.6,0.0,0.0,0.0,1,1,12,6,1,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,False,False,False,True,350
10,-1.3,32,1.5,1933,-15.9,1.24,0.0,0.0,0,1,2,4,0,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,False,False,False,True,78
3,-7.2,43,2.0,2000,-17.6,0.0,0.0,0.0,1,1,2,6,1,0.7071067811865476,0.7071067811865476,0.8660254037844386,0.5000000000000001,False,False,False,True,58
7,5.2,79,1.3,894,1.8,0.0,0.0,0.0,1,0,11,5,1,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,True,False,False,False,0
1,-4.8,54,1.2,1219,-12.7,0.0,0.0,0.0,1,1,1,5,1,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,False,False,False,True,222
17,1.8,33,3.3,1913,-12.8,0.18,0.0,0.0,0,1,1,0,0,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,False,False,False,True,271
9,27.2,59,0.4,948,18.4,1.18,0.0,0.0,1,1,7,2,0,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,False,False,True,False,982
14,12.3,16,2.5,1797,-12.8,1.69,0.0,0.0,1,1,11,1,0,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,True,False,False,False,790
23,6.3,62,0.0,1993,-0.4,0.0,0.0,0.0,1,1,11,6,1,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,True,False,False,False,554
8,2.6,63,1.6,1857,-3.7,0.14,0.0,0.0,1,1,3,2,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,False,True,False,False,1032
11,7.5,54,0.9,1013,-1.2,2.49,0.0,0.0,1,1,4,0,0,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,False,True,False,False,644
3,7.1,85,0.7,329,4.7,0.0,0.0,0.0,1,1,11,6,1,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384,True,False,False,False,314
3,15.8,70,0.8,2000,10.3,0.0,0.0,0.0,0,1,9,6,1,0.7071067811865476,0.7071067811865476,-1.0,-1.8369701987210297e-16,True,False,False,False,334
17,0.4,84,0.8,317,-1.9,0.15,0.0,2.7,1,1,12,0,0,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,False,False,False,True,175
20,-3.3,34,1.5,2000,-16.9,0.0,0.0,0.0,1,1,12,4,0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,False,False,False,True,384
7,19.9,63,1.1,934,12.6,0.24,0.0,0.0,1,1,5,1,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,False,True,False,False,1427
5,14.3,75,0.6,635,9.9,0.0,0.0,0.0,1,1,5,4,0,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387,False,True,False,False,201
12,2.3,88,0.3,245,0.5,0.28,0.0,3.1,1,1,12,6,1,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,False,False,False,True,119
22,23.0,38,1.2,1996,7.9,0.0,0.0,0.0,1,1,6,6,1,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,False,False,True,False,1741
12,14.7,38,1.0,1884,0.5,2.55,0.0,0.0,1,1,10,4,0,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,True,False,False,False,1073
21,1.0,77,1.5,297,-2.5,0.0,0.0,0.0,1,1,12,4,0,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,False,False,False,True,282
9,-6.3,76,0.6,330,-9.8,0.05,0.2,0.4,1,1,1,5,1,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,False,False,False,True,102
5,24.2,86,0.2,2000,21.7,0.0,0.0,0.0,1,1,7,2,0,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,False,False,True,False,316
22,22.8,70,1.0,2000,17.0,0.0,0.0,0.0,1,1,9,3,0,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210297e-16,True,False,False,False,1713
0,-7.9,37,2.2,2000,-20.0,0.0,0.0,0.0,1,1,12,2,0,0.0,1.0,-2.4492935982947064e-16,1.0,False,False,False,True,133
9,3.7,49,1.9,1961,-6.0,0.89,0.0,0.0,1,1,10,1,0,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,True,False,False,False,982
19,22.9,35,1.8,714,6.6,0.22,0.0,0.0,1,1,4,4,0,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,False,True,False,False,1578
22,21.5,55,1.8,2000,12.0,0.0,0.0,0.0,1,1,6,6,1,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,False,False,True,False,1634
9,-4.1,30,0.5,2000,-19.1,0.28,0.0,0.0,1,1,2,6,1,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,False,False,False,True,137
18,21.5,43,1.8,2000,8.3,0.26,0.0,0.0,0,1,10,2,0,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,True,False,False,False,2235
9,-6.8,44,1.7,1858,-17.0,0.16,0.0,0.0,1,1,1,2,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,False,False,False,True,342
23,-4.7,53,1.3,2000,-12.8,0.0,0.0,1.6,1,1,1,2,0,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,False,False,False,True,132
23,20.4,57,0.9,2000,11.5,0.0,0.0,0.0,1,0,9,2,0,-0.25881904510252157,0.9659258262890681,-1.0,-1.8369701987210297e-16,True,False,False,False,0
10,23.1,73,3.1,2000,17.9,2.24,0.0,0.0,1,1,9,1,0,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,True,False,False,False,822
12,21.2,75,0.7,876,16.5,1.07,0.0,0.0,1,1,6,3,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,False,False,True,False,945
16,23.0,47,4.1,1417,11.0,2.0,0.0,0.0,1,1,4,0,0,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,False,True,False,False,1218
0,7.2,64,1.0,1639,0.8,0.0,0.0,0.0,1,1,11,4,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,True,False,False,False,642
0,3.5,62,0.4,382,-3.1,0.0,0.0,0.0,1,1,1,2,0,0.0,1.0,0.49999999999999994,0.8660254037844387,False,False,False,True,204
19,30.0,59,2.2,1970,21.1,0.01,0.0,0.0,1,1,8,3,0,-0.9659258262890684,0.2588190451025203,-0.8660254037844385,-0.5000000000000004,False,False,True,False,582
7,17.1,77,1.5,1748,13.0,0.49,0.0,0.0,1,1,6,1,0,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,False,False,True,False,1573
3,21.8,98,0.6,113,21.4,0.0,2.5,0.0,1,1,5,3,0,0.7071067811865476,0.7071067811865476,0.49999999999999994,-0.8660254037844387,False,True,False,False,38
2,22.9,82,2.1,1829,19.6,0.0,0.0,0.0,1,1,8,5,1,0.49999999999999994,0.8660254037844387,-0.8660254037844385,-0.5000000000000004,False,False,True,False,708
10,4.4,89,2.2,257,2.7,0.24,0.0,0.0,1,1,12,6,1,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,False,False,False,True,200
4,10.4,73,1.7,801,5.7,0.0,0.0,0.0,1,1,3,5,1,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,False,True,False,False,163
23,20.8,51,1.7,2000,10.2,0.0,0.0,0.0,1,1,9,0,0,-0.25881904510252157,0.9659258262890681,-1.0,-1.8369701987210297e-16,True,False,False,False,1223
17,19.4,32,3.2,2000,2.2,0.63,0.0,0.0,1,1,10,6,1,-0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,True,False,False,False,2255
20,4.3,59,4.6,991,-3.0,0.0,0.0,0.0,1,1,4,4,0,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,False,True,False,False,508
1,22.0,96,0.1,387,21.3,0.0,0.1,0.0,1,1,6,4,0,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,False,False,True,False,460
3,3.6,74,1.7,273,-0.6,0.0,0.0,0.0,1,1,1,3,0,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,False,False,False,True,95
22,22.8,69,1.7,1656,16.8,0.0,0.0,0.0,1,1,6,5,1,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,False,False,True,False,1995
0,7.8,57,0.3,792,-0.2,0.0,0.0,0.0,1,1,11,4,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,True,False,False,False,683
0,-6.1,42,2.6,2000,-16.9,0.0,0.0,0.0,1,1,12,1,0,0.0,1.0,-2.4492935982947064e-16,1.0,False,False,False,True,216
8,29.9,59,0.8,1727,21.0,1.03,0.0,0.0,1,1,7,1,0,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,False,False,True,False,1820
0,-5.2,82,0.8,152,-7.7,0.0,0.5,0.5,1,1,1,2,0,0.0,1.0,0.49999999999999994,0.8660254037844387,False,False,False,True,61
14,-2.7,28,0.7,1857,-18.7,0.65,0.0,0.0,1,1,12,3,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,False,False,False,True,294
9,12.0,39,0.6,1386,-1.5,1.44,0.0,0.0,1,1,4,1,0,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,False,True,False,False,1013
0,-12.3,47,0.4,1848,-21.3,0.0,0.0,0.0,1,1,2,2,0,0.0,1.0,0.8660254037844386,0.5000000000000001,False,False,False,True,116
13,0.9,28,2.4,1895,-15.6,1.18,0.0,0.0,1,1,1,5,1,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,0.8660254037844387,False,False,False,True,356
4,11.7,64,1.6,1578,5.1,0.0,0.0,0.0,1,1,5,3,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,False,True,False,False,161
23,23.9,71,4.7,1982,18.3,0.0,0.0,0.0,1,1,9,3,0,-0.25881904510252157,0.9659258262890681,-1.0,-1.8369701987210297e-16,True,False,False,False,562
12,3.7,65,2.4,833,-2.2,0.98,0.0,0.3,1,1,12,3,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,False,False,False,True,431
11,8.2,45,2.4,1992,-3.0,2.38,0.0,0.0,1,1,3,4,0,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,False,True,False,False,557
4,18.4,57,1.1,2000,9.7,0.0,0.0,0.0,1,1,7,6,1,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,False,False,True,False,277
20,14.3,63,2.6,936,7.3,0.0,0.0,0.0,1,1,3,4,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,False,True,False,False,1045
23,13.4,81,2.6,958,10.1,0.0,0.0,0.0,1,1,3,1,0,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,False,True,False,False,572
15,25.1,25,2.7,1959,3.6,2.2,0.0,0.0,1,1,5,4,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387,False,True,False,False,1306
5,13.2,73,0.9,1857,8.4,0.0,0.0,0.0,1,0,10,3,0,0.9659258262890683,0.25881904510252074,-0.8660254037844386,0.5000000000000001,True,False,False,False,0
3,28.6,81,1.1,1105,25.0,0.0,0.0,0.0,1,1,8,0,0,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,False,False,True,False,219
22,11.6,71,0.2,1858,6.5,0.0,0.0,0.0,1,1,10,2,0,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001,True,False,False,False,1281
5,7.8,85,0.9,1542,5.4,0.0,0.0,0.0,1,1,10,3,0,0.9659258262890683,0.25881904510252074,-0.8660254037844386,0.5000000000000001,True,False,False,False,193
21,19.2,50,1.5,842,8.5,0.0,0.0,0.0,1,1,4,4,0,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,False,True,False,False,1213
18,21.6,48,2.5,1884,10.1,0.61,0.0,0.0,1,1,5,0,0,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,False,True,False,False,3069
17,11.2,27,3.5,1585,-7.1,1.19,0.0,0.0,1,1,3,4,0,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,False,True,False,False,1108
3,18.9,63,1.5,1007,11.6,0.0,0.0,0.0,1,1,6,5,1,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0,False,False,True,False,475
